bidder_id,payment_account,address,outcome
2d6ebf076e6e2adeea9842b33aa9804160eb7,0cd1b33328649c54054d44236332ba34f5d76,9c0a3c980c931484a5859eaac6096c620ea58,0.0
b4a0f3a35ab7c0eebffdd282e0553d6a2c410,a5c95dc77f07c466551e03238d51aa349f1bb,2be2127e40b82f736916550ed2c28ae5b4bef,0.0
3f44f3fe37e941f51799bc40272e5b552c116,f8898d8805e7903e85b56fb18c78998bba558,832d9f45ca071f70ec1ed3ce886d039a20b09,0.0
5f0ae8c4dee1514002b65558e5e6900fcdae8,82bdaf710bcccb88a394aa0a72d82f22cc1cc,6450b04916d50c4a63ec8ff509db56f752803,0.0
80dcdd58ed9c859999a4d5aed987af2d04c24,e41a63255ea40cf23cb9172b7efa1b2049c01,bd5144625ae61f58cfffd8fb83c6e220b81c3,0.0
e3ea13462bebabf456e4fbdc29bc6de889273,dcb853ddeca4585ac0662625b0f0da010cee4,72374035947bcaade9a6df0bcc500f7cb0ab4,0.0
52af58d856a4be4690d0ebdc09a2169676c96,0382c80bce5b07927ba967d0b4c067bc9fcd4,cadb77fe644db8e42edf2a1ddacb37da8b7ed,0.0
d96e93359ed70b7b4eebac163f448afeb50dc,c0b818d497a3c81b4a282c0f67eedf948b63a,2943e0ad6dee360f72681f9c94ae6b7471e21,0.0
a9119b3af066679ae09321e972433b493eb51,2ae9c203457c0a5b9bee0db9decdb4f6eb02a,e8863da45e05fdaa18a0c26a1c74cb8ce743d,0.0
fd08e5544e41fec8387859a4364697d80d3ad,5b361e0cb327a93ef9c2cb369ee2f5859e30a,1da8ee8713f6373cb37281ed3741097463ebf,0.0
c46fddf700f615d44f4a5cbe3c265f4d2a55d,620b22b9f3e6a7d0d57f4bf62808f1d5cb7fa,f0302122ccf572cfaa4e6f04587ff9c688a16,0.0
1020808ee9e869e68d4f0e644eabf6d9eb51b,f2bcd62f05adfa7d7996df0811d4a3ec6b793,e17297522945c999efccc3d8d684dd5e57966,0.0
007a47c4b6dd19e14686f80809770678d2f9f,3980d9b439851f5676d8c62386ab36cb02696,b108dcf1fe8c7f5d1c5a96a4352816d32a668,0.0
379b53bb5b9d8da41fd0ced40db4bdb50f23b,6de86909e74bd9e85e8091f475dae6c5a03f2,2f8640ce3e35be1fee49cc26accae8098a67c,0.0
3442aa941654791b1290413b6c0a0e6acd6e1,fdf7d16da594b3eb8b41df57ae823bbb4418c,7e1846b6b796ee6f0041ce57264342da79fad,0.0
88c5823bb8990f7cf5af2b90ffa42219c5aeb,9ef7297ee2776cbc03ab7eabe33eb7618d5f3,29e70f8a7a1917e822eddedc727beb7651b5c,0.0
50496c0bacfe9b0eb2540b2cd4115af908f71,d55c463e88e5d33fed98400e72a2b4ffc660b,ef83592710cce0fb23dc4d3a4ec10a599b08c,0.0
7f1ad10991cfd59c425183f4296a3ffdddf8f,585e9d7ea18f4d7835e5c7108f0f92f7ef0c7,395e018bd8fbc4ae71be326baa9a06575764f,0.0
3f7fbb4fd3e7890a321cd48e8324cd6edfcb8,b1f6459fc822f2837ac90e5b3fe794988a112,30cff7296c06585999ca7af997e89a808a00e,0.0
f379afc32a4c8690ff21da5018349de59a3eb,6b415df3d5944a01809278ec85b95e2629325,825a9d3d55cc4623f62b233d50608add58c2b,0.0
c55fb00a3b07bbbc794e0b66f290b3d5484ec,52561bd1d74309d514b4b5a8f1e0af441166e,1dd2180a481e63c9d62c16b822f6c06224590,0.0
77fffcee05620358a1b27707ffa98c5dae0fe,4a1fa09ec872bb3a42ef1ba3053ca5a07fbcd,18e29b20f71b197fabfd591f29509b9cf3495,0.0
cffff67cc8f5b2fc71705d4d1e5868aaa3d45,9994ac43759b6d191183ce69af6c5d1c27181,47200c27e894cfbf6372d89d2ff42f05c6b17,0.0
bd2b64c0076aa96934d6fcef40464e0ce7835,600078b08224f6864ef230826acc0c2bbf268,0eb28de3e5beb8887721ca130d9db96e23cc4,0.0
1eabc83dc0682f12ab8a01d30048aeeede229,decfa10c6e6614e843fb417fb929966f1434e,d8e34eaa6d9d979fbd84ad973f165ccd3e463,0.0
eaafe1b64b4d21c0bc5818d8e1cbf63f16b50,7f514322a5f443b9766bd35e6294dfe0e5639,ca0bc93e3a6de6e85ddd0cacde2a451e65831,0.0
c9fa04dba1252631fe91a4676176a18cd89e2,4f73c3881f756358a6242e1d7113569687624,d4653ffc92f6b3d4f7ef7e0988056b362d40f,0.0
ddb45549a41402626f0afd3c57d956a8ed432,b5f7d392eca9f77827a45b13adfd0b8411fbb,5aa9e60b7dbdbcd1497731d014a4ffbcb74cd,0.0
ea2ed31d6bd3d3f356c29ad5a403d2cf0e87f,29a6344625cf74b0bb5ded87dac6be12b9f66,d04a3b40447518bf8eb2ccc7f2ea899e8d5c2,0.0
116c40d32a1fb875e9460bb029033d274f600,5f5ad0f9ae51f6861a3ff6a1214331287477a,50aa397851f4a2003c280d3048d4b82fb0f0c,0.0
b7426a7861203a85596230b0c47990a135f6c,6f94c8034e006d6903414696ebf7d33f4a4c8,6599e03a2eb67e407ece4a8ac14c724749702,0.0
cece90c2f3d29d18f93884986a75e91a8d8ae,3373451f26084014c85824cd1820a32ac8a86,08492ff5c02aec81eb54d3a03254474f4f64f,0.0
e7707269e3be0f348ee80e884d1c0f3aba1f7,27d701a3e9f64648f269c86311bde47292fac,d71c5fb41720a804c5e01c6452af2c9c24bb3,0.0
dc733bf89d18d9244938a13f4a42d8f707086,c9f9e05e0857cf95cc241a098b45d0bbe2ead,57dac2a866b222ddbeee958ef50ac1f160af1,0.0
a7ab6ab983406dba1b285db0d3d4ce5eca106,dab834ee5f4fad28a0aa42b0ef2b78e907990,18217c83020179bcc68e28b0781ec368fdb58,0.0
28eb5faa2ae08e69dd5e1be95ce032d82e1c6,fef1eda095bc4a2bd692711ee6c61bccf445f,240ac8074cb3adbcfd5a6ee05755533887f15,0.0
2b6a95da00a3d6c7da9a42e6fd395ba0b3634,53d219727c3580a04404ac94fbcee28ea0120,b73fbfc48b1c8a3f0189fa70fd54e4cf7a8b7,0.0
2b561b3fb4eb5c05991d4ac5cd02053030aa2,0234c7c2997469a1ba82f49e34826c9303f66,8e26f899dbdaf90e8779829b55d4a200bb126,0.0
2b46f3b21201d83a6ba7056b393dc403ac834,4bdd5ebd461d6d5b47c3b1104060280ab68f6,1ef71003102787a0fc08fd430d8ee6f8a2f7c,0.0
08733a553f1466bb35c74a9e02bb12afac4ca,ec3bb262736f37adbe9836085562a914ef45e,8971e0ac5ac9d078bb8a7e3b953003ec4109b,0.0
fc8c84eae6d9ee8e76414584ca2e2033df445,d9137e71008a9f717aeba71538d67b345c0d8,01d604391caf3c0c22f92558b8329abe9033c,0.0
532e8627407dcd8a378ce2ebbbc1d567f2b94,4d432509138055d1463d67e6e811fa3674e19,3d83d1379d339ebc31d32486f27166648599d,0.0
03e9078ab6d8323bd08ec29dacf6f9879bde2,b8676c197ed084aa25e6e9726ccfc60d37db8,ff377879ae9f4feb5a3bcff49d1ca886f164c,0.0
67e82e8c894ea54531e0d2686bdfd2eef30da,06210c655abbb4809b9213a98c90a4df4aa36,5847dbc60bcfcc41e5715ffbdb944b94e6a81,0.0
4a2f3ff62da3b32cb9237cec219af082c75ca,a5b0bb0388881475570f02c238eeca4241f6b,befdaca3fb6f767986a6c5e09784f396cbb19,0.0
140b93224b33267928b0b7d69946321a6f203,2885b500c8b0a878e72fe02a604a602a1dd60,ee62f25f11541a39859515af38e9048bf58a7,0.0
27e38de8ebd43b182c2f41ae102a910899185,a668cca51558bcd93fe19e11189f4b9443a6e,2cf1bc4a8968702010188ac13c6659fb78c48,0.0
8a34208ffd2023516ea603fe3733724ee9743,c49b82c2714a72e0325f96e614468e1f030ec,c557a90b8806127cdf384ba4d24bf217062e9,0.0
e63e3ca2e9880c01b4026c83dfb361bef0474,52adccb00160c8d188e69e4ce609caf1779f1,a17e6f7de0174d8ee2aa2868d6eb57f3af4ec,0.0
c169777f562f3a0551e35210dc48d02095bf3,183e4810e8ea570919b632a373e91b55af52d,0a54cc81fa6f699b36ae90b447a6bbb8fa804,0.0
a6b454e4d1f06e2ed23e1351c9a5bd788d7d0,8582a9fa5a99b68a1f38d0ac8c2c00c0417f8,e7ef7501e705eef3eaa503b76f2bb275e84d1,0.0
6fbe7ba63ad6924e56e0f3135998f9b8eadd3,2bdf3573c0c9fb52a34ee38929e8516e2854c,493dc4261dde12bf515b10df9233691a06d08,0.0
872ebee80c120c8a68565de148df354e16851,3b95b97f5600c8bfb23a089dfccfe67131965,2f391f84adbf2c6d9420eee3ce2e5cb5d9c43,0.0
c279b616057d6e94023769da3892496a2d268,fe652174100a754255aa627a1139fe08f0da7,ee884cf81d78971ef10438f6d2d9de7dc00c6,0.0
890dfb1f9b709dc4cdec066e20b1976d4da2b,5bc4400a94131bf6ddd951f78d0f6134d99e5,8c622e1ff179e70bad8c0ec3169e08fa4b2f8,0.0
7b7fb669ec587bfe07b2e02a11ab5c05eca86,312558cc54179d00ddb588a77823afdc4427c,ebcacbbf50b1e2188ab11f09449cb96cba456,0.0
439f0709e6f1e995fdbc851a872947189fd48,778e8c6fd608542bd0f7144e98279147e0a11,1d20f0fbb055b25e91ef923c48d85dfe0507e,0.0
7d54baec71f1beaa13f5fe222b0b7b4d7e2d5,50c9f168d208653ab41ea6b71bc0a47a1e000,db0b6282065ab9bf5a01cba1a1a7838f2f51a,0.0
41f636a31ebe622bc8ef6187d076cafc650af,71e03f5cd7277bada21ad925b87d28a27300c,0d0b4074b606f10336717101bce4760d65c34,0.0
8b4a3f89a40ebda214912b1251524a1b554ed,20b8a3aa28b2c9ae0f054eaf5963877974d1b,ae404c4557b60d2cd665aec74562f96084685,0.0
8cece72085dedabeb10cd29c6bf8a7a123725,bf9f5613a1c8be3423b6a106db0967d7ced50,c5eab1b2e28fea76450805895281dc4626870,0.0
e0e8ca703140562b79a3f957e5627fc3fa7fa,29737bd3bf81a5771a1fb008b6e01528d58ed,83646d9e95692c1d58429e232dad2e17a1fc3,0.0
4722fe7b195c84a134d88d0dc5b5699785858,fa44c336b7a7fb7ce9954f60f0d9de2f82e50,f3841bf3d7c66fa3eac449516d270af0a42dc,0.0
1a4f8f904182e6656fc9cca23dc3f5a0516eb,b4ca9f5e73d405fd40d57198ad32e818d6b69,c18375619b4d7e79b2839e3d4d1374dcf65d4,0.0
9ce7b2872eccaad4f658e7233ec78270adabd,5e03e0406ef53f4ffd2c77fdf26be1fa2e76f,703adea775b70722d4eb78aebd84d5dd44287,0.0
b17a240bacaa1a6372f7a5a9c8fb7a384e9ea,33f74c12c930926278f612d1006fcb0776358,55a3d7a7a74a2ff962e4de5ed3fc645067833,0.0
20e3eb5fb3ac6caa0fec93e388cb1b97969e6,54f2bb8e2fb514bde4086c120181827d310fe,2b75e152a3ee385cf6e71819704be0e1f7181,0.0
b816e6d61075eb18dff4097eb99081ea4c534,39d5cf12478f4cca4f0e40f8e0d81358669e5,dfb5d018b178d6d0a66d61a408f9f05767df1,0.0
14c55e9c7c7304a27acb24884ef916bc42fde,a8978ca06fe7afef55e5f14585256ebd66219,2acd1fea4f70d611c19e6b1fbfd980f003f89,1.0
d4a1fefba7463cf00b1df785a44e07a6a54df,06f4b91a989c0b8887cc68cc9faa233bfcf02,7f48568a2cd84acac35f1ba0fda987e661bde,1.0
58a00b06147467e34e253ec38a46ad4780d99,feaf6e84e1b12d5d660f545ed0a2945f8e895,79f3c13e4090c7e180153d55a9f14de763f22,0.0
32841fc3634d9fffb1ef34463bc31e2cd079d,2ae62737bd934fbf796ca5939c2d22b338686,54c2479e21bce352c0f22f8e59ddde8204f15,0.0
8769c4022ff20dc8031b6fcd6a8b130a1c892,0e5187c9fc06e24d935c1434f12e7ae0c2d5b,5769109c73c93d32709556ee53367cba3055a,0.0
710ac492f8cc8cc2174895d3d53a842e3dd8c,7d7bfb912e0a456af1eb0df672c7ac06cbfd3,da2a564b217f152f8fa1124daa4e1441a2319,0.0
d99d6b56900551bb0578a18b88349604da7fc,c2e67ea73083707fcf359288ffc7eaa3f8502,84a064c08a0c2db559c22f1f42c018c07b86b,0.0
1e8957f3d38db49b8d1022242a43baf37880f,d18d6b4203c78ba070130703accbf63c96d72,a6c1089f5a6e878265c2e8dca70d1ba24aa1c,0.0
3ed12a6d96bb31884f4c7d6032378b4a8af78,8e4db0d6c0c68117254ec16587b84854668c0,b162fd814a2dc6bf6d3f92004bf4ba562303d,0.0
02ea0f9eb4efeba873bf205908f5e7efb11d3,f1d6deb5ab5bdb35d4758a774e791843cfd52,8a79f383e3d59848a5193dc49372c8ffb5122,0.0
04b691e5aaaefa8ba6e83b751f486b7c9753f,4ea761aa45c46e216bed13e52f68c820dd4a5,eef535c6daf3bdcd3cf967f095c51faff20ae,0.0
ed769e05ffe5ac385d904d43fcf24902107f5,56497817fb18efb7fadab91d8ec86315aaece,cdddf7144a9102d8decb3cac15b72aece33e1,0.0
3c9d7f25ec4c8efd9cb7781244a66d5a8568b,4968160372de7ddcfe72a47e8f976509b2e49,4668b4cd0fb7cb4b25c83774b18e68a5b12e3,0.0
3cfcb8f347524e67a1c399c762cd6b99656b6,905e6ecf3d8666a47db8f94df36d33b905436,a92df4d2997eb68886616f7224af9041ee9ac,0.0
def9142d465343ffa063adb2cb3c8a0bee880,f287c98242ec47e9ee802febc22ab93e9e909,f2c26434cba7d2890768d1f5d6c2142a689fb,0.0
041fae1055be32e8a0adfe9c8919f3b8ca633,c5c350b0072bcee0227938455e5a3fd5a43bf,097eb783c4ac316393dfdeed6025a93e6f1ec,0.0
39e2dda68657b07a2d8d44147a716bc052498,f5692357aaacb69cbd131e66fc88f4075e15b,4e5e4210bc183e66861966ee24fe93ba25222,0.0
28cf338af1e3d1e6609ec02a06fe1b6efe9fa,5d01798087c234471a067553e0564a8f2daac,fe89fe54f44dd3cd981aad752729d91ce3d75,0.0
c445e2c70a9fe2dd13ae32952631453459a72,a180ac1ae818e1074f088de9c46ba36a6dbfb,fa3963218820d8534a22cb3d3c839d17d6187,0.0
7880839be77e11402106dd535f0993b862277,81889aa0d33f4b1219e33dde148d81d2bcd4b,5e3d72cbe5b6ae6c2fabc4cb5fca3f3b50c99,0.0
8668ab10c50c4aebb9a99b241b9eb28e0088f,79e884180be0c6bae237b8a1cc7fe5a4254ec,db2be2a14040d8df26b3c030aabe686ce3c8f,0.0
100815beb46f05fb0946e09b15a038b21aa00,245869bc7835c1ab261f92491eedfd6573a0d,d0b0953bf0b735603acc11b2f89d606a8c727,0.0
b76d63f2c8764f6e893ca6c4bae48db23f15b,5e614349ca8950ca7baf50a2f8400e87744fd,ad9d5340480b49d504c236853f135d2039b29,0.0
a9c80ee4e28357771b8919d930c810ff0112f,aa59f447218f86a6445f4a34b482c3de2eae2,1d354a893d500daf5188d2584260dc3d31274,0.0
f902c74a7ca3fab9f2ff29375261d4d00069b,54924c89b7644f86391f82c702f115ed5c703,3a0f49d5b4600188afed70bdebe464f6d049a,0.0
52ec293bfae1bb7ce6e362c54319911d8f9f3,a584fb1613d9b3ee1c5ac4dadd822e9c58fb2,fb8aac3a5029e683b826af04fa5413b426cc5,0.0
1746b55f49519a828f1fb1ef75f8bbd95d0aa,53f6cd826e6312d887584069b9234cb940d2f,703d8bde6f7b35cfe15e610d0f19513254c0c,0.0
